-0.618980,-0.185407,0.331065
-0.620767,-0.182210,0.335379
-0.615686,-0.182191,0.333777
-0.615647,-0.183811,0.332385
-0.617342,-0.185528,0.334017
-0.619004,-0.185462,0.332559
-0.619052,-0.185571,0.335547
-0.619052,-0.185571,0.335547
-0.619052,-0.185571,0.335547
-0.619052,-0.185571,0.335547
-0.619076,-0.185625,0.337040
-0.615704,-0.185649,0.336968
-0.615704,-0.185649,0.336968
-0.618994,-0.183733,0.330963
-0.595510,-0.214907,0.356193
-0.521430,-0.278847,0.398709
-0.595326,-0.216201,0.345839
-0.656483,-0.161764,0.240611
-0.668169,-0.169960,0.238823
-0.673859,-0.208519,0.198096
-0.675174,-0.299485,0.127697
-0.624159,-0.423119,0.071560
-0.641636,-0.418867,0.004637
-0.637868,-0.424827,-0.015940
-0.622379,-0.189683,-0.073851
-0.550680,-0.516234,-0.138901
-0.485765,-0.571122,-0.159314
-0.400786,-0.626533,-0.169705
-0.327107,-0.641448,-0.234468
-0.167198,-0.668361,-0.309322
-0.077663,-0.675415,-0.318296
-0.016882,-0.688435,-0.294990
0.010975,-0.703279,-0.260424
0.081294,-0.706594,-0.230470
0.128195,-0.697369,-0.218649
0.180240,-0.689691,-0.211315
0.208821,-0.678118,-0.214137
0.227954,-0.674317,-0.047918
0.247776,-0.654080,-0.240294
0.247776,-0.654080,-0.240294
0.367397,-0.576544,-0.284892
0.451242,-0.492767,-0.309720
0.503302,-0.397958,-0.355386
0.563158,-0.292685,-0.369085
0.582951,-0.044606,-0.389143
0.589323,-0.159787,-0.400124
0.583992,-0.081807,-0.430100
0.578319,-0.001186,-0.440861
0.566105,0.059444,-0.451747
0.566105,0.059444,-0.451747
0.487903,0.290383,-0.446269
0.269645,0.349971,-0.430243
0.420862,0.392110,-0.427181
0.411988,0.420198,-0.416784
0.413598,0.414891,-0.409045
0.434016,0.396385,-0.409851
0.469729,0.355843,-0.405174
0.510638,0.285737,-0.186761
0.493793,0.317440,-0.410803
0.455203,0.343752,-0.436896
0.377322,0.411869,-0.455745
0.354886,0.448423,-0.445569
0.319307,0.473896,-0.449328
0.263477,0.504588,-0.454453
0.213980,0.396592,-0.454224
0.188786,0.543239,-0.444754
0.181746,0.554572,-0.433373
0.144537,0.568227,-0.433395
0.066341,0.599769,-0.411265
0.014071,0.603540,-0.411844
-0.154195,0.581557,-0.414275
-0.158617,0.562681,-0.399616
-0.324334,0.533547,-0.389746
-0.406417,0.477255,-0.386004
-0.481565,0.407684,-0.386072
-0.541938,0.352477,-0.370951
-0.583799,0.295357,-0.353138
-0.627313,0.234097,-0.130214
-0.649215,0.194109,-0.311256
-0.670764,0.138738,-0.299953
-0.687625,-0.048602,-0.289630
-0.675178,-0.110418,-0.292085
-0.653977,-0.186927,-0.305753
-0.619500,-0.281090,-0.296283
-0.597408,-0.121605,-0.300550
-0.562954,-0.387018,-0.289557
-0.516815,-0.440591,-0.296232
-0.486005,-0.465375,-0.310289
-0.439990,-0.502150,-0.319477
-0.388957,-0.537341,-0.327381
-0.388957,-0.537341,-0.327381
-0.212345,-0.565698,-0.320567
-0.306069,-0.588532,-0.315635
-0.253679,-0.614232,-0.309250
-0.223008,-0.620545,-0.325923
-0.192621,-0.630913,-0.322974
-0.103380,-0.657418,-0.302445
0.006232,-0.676017,-0.091127
0.132290,-0.659894,-0.285093
0.258406,-0.606878,-0.300026
0.258406,-0.606878,-0.300026
0.569451,-0.261301,-0.360710
0.581023,-0.224331,-0.369181
0.590751,-0.150133,-0.390316
0.589243,0.053480,-0.420601
0.588092,0.001384,-0.421862
0.576094,0.040303,-0.432917
0.576046,0.040194,-0.429930
0.581547,-0.001536,-0.431970
0.583807,-0.071979,-0.424736
0.585610,-0.099052,-0.415672
0.350456,-0.151901,-0.381979
0.579382,-0.251543,-0.355564
0.543086,-0.360495,-0.337686
0.414590,-0.517132,-0.320840
0.242228,-0.617175,-0.334801
0.104409,-0.656223,-0.333875
-0.099578,-0.676066,-0.112890
-0.224253,-0.631492,-0.346086
-0.307118,-0.593912,-0.351041
