-0.220976,-0.206098,0.495610
-0.222439,-0.202439,0.498537
-0.218049,-0.202439,0.497561
-0.218049,-0.204268,0.496585
-0.219512,-0.206098,0.497561
-0.220976,-0.206098,0.496585
-0.220976,-0.206098,0.498537
-0.220976,-0.206098,0.498537
-0.220976,-0.206098,0.498537
-0.220976,-0.206098,0.498537
-0.220976,-0.206098,0.499512
-0.218049,-0.206098,0.499512
-0.218049,-0.206098,0.499512
-0.220976,-0.204268,0.495610
-0.200488,-0.237195,0.511220
-0.136098,-0.304878,0.537561
-0.200488,-0.239024,0.504390
-0.254634,-0.184146,0.436788
-0.264878,-0.193293,0.435122
-0.270732,-0.237195,0.406829
-0.273659,-0.339634,0.357073
-0.231220,-0.476829,0.316098
-0.247317,-0.475000,0.272195
-0.244390,-0.482317,0.258537
-0.229756,-0.227007,0.230244
-0.171220,-0.586585,0.175610
-0.115610,-0.646951,0.160976
-0.042439,-0.707317,0.153171
0.020488,-0.725610,0.111220
0.158049,-0.756707,0.063415
0.235610,-0.764024,0.058537
0.288613,-0.776829,0.074146
0.313171,-0.791463,0.096585
0.374634,-0.793293,0.117073
0.415610,-0.782317,0.125854
0.460976,-0.773171,0.131707
0.485854,-0.760366,0.130732
0.504878,-0.749390,0.240000
0.519512,-0.734756,0.115122
0.519512,-0.734756,0.115122
0.623415,-0.650610,0.090732
0.696585,-0.559146,0.079024
0.741951,-0.456707,0.053659
0.794634,-0.341463,0.049756
0.813659,-0.070438,0.046829
0.818049,-0.196951,0.035122
0.813659,-0.112805,0.018537
0.809268,-0.025000,0.014634
0.799024,0.040854,0.009756
0.799024,0.040854,0.009756
0.733171,0.293293,0.021463
0.544380,0.357317,0.031220
0.676098,0.404878,0.037073
0.668780,0.435976,0.044878
0.670244,0.430488,0.049756
0.687805,0.410366,0.048780
0.718537,0.366463,0.050732
0.756585,0.298780,0.191533
0.739024,0.324390,0.045854
0.705366,0.351829,0.029268
0.638049,0.425000,0.018537
0.619024,0.465244,0.026341
0.588293,0.492683,0.024390
0.540000,0.525610,0.021463
0.496098,0.406934,0.016585
0.475610,0.567683,0.028293
0.469756,0.580488,0.036098
0.437561,0.595122,0.036098
0.370244,0.629878,0.050732
0.324878,0.633537,0.049756
0.178537,0.607927,0.044878
0.174745,0.587805,0.053659
0.030732,0.554878,0.056585
-0.040976,0.492683,0.055610
-0.106829,0.415854,0.051707
-0.159512,0.355488,0.058537
-0.196098,0.293293,0.067317
-0.231220,0.234756,0.210219
-0.253171,0.183537,0.089756
-0.272195,0.123171,0.094634
-0.288293,-0.081707,0.093659
-0.278049,-0.149390,0.089756
-0.260488,-0.233537,0.078049
-0.231220,-0.335976,0.080976
-0.210732,-0.161314,0.084878
-0.182927,-0.451220,0.081951
-0.143415,-0.509756,0.076098
-0.117073,-0.537195,0.066341
-0.077561,-0.577439,0.059512
-0.033659,-0.615854,0.053659
-0.033659,-0.615854,0.053659
0.119562,-0.645122,0.059512
0.038049,-0.670732,0.060488
0.083415,-0.698171,0.064390
0.109756,-0.705488,0.053659
0.136098,-0.716463,0.055610
0.213659,-0.743902,0.069268
0.311707,-0.754878,0.208467
0.418537,-0.743902,0.083902
0.528293,-0.685366,0.078049
0.528293,-0.685366,0.078049
0.800488,-0.306707,0.056585
0.810732,-0.266463,0.052683
0.819512,-0.185976,0.041951
0.819512,0.035766,0.030244
0.818049,-0.021341,0.027317
0.807805,0.020732,0.021463
0.807805,0.020732,0.023415
0.812195,-0.025000,0.020488
0.813659,-0.101829,0.022439
0.815122,-0.131098,0.027317
0.610949,-0.189634,0.043902
0.809268,-0.295732,0.060488
0.777073,-0.414634,0.067317
0.664390,-0.586585,0.070244
0.513659,-0.698171,0.054634
0.393659,-0.742073,0.051707
0.219512,-0.756707,0.192701
0.108293,-0.718293,0.040000
0.036585,-0.678049,0.037073
-0.021951,-0.634146,0.034146
-0.060000,-0.595732,0.026341
-0.100976,-0.539024,0.018537
-0.136098,-0.476829,0.012683
-0.182927,-0.130657,-0.007805
-0.188780,-0.277439,-0.024390
-0.193171,-0.233537,-0.029268
-0.206341,-0.056098,-0.034146
-0.204878,0.004268,-0.032195
-0.199024,0.051829,-0.033171
-0.194634,0.101220,-0.028293
0.016204,0.183537,-0.025366
-0.080488,0.370122,-0.013659
0.029268,0.498171,0.009756
0.026341,0.520122,0.026341
0.042439,0.527439,0.021463
0.079024,0.525610,0.002927
0.247317,0.542073,0.146569
0.314634,0.531098,-0.032195
0.339512,0.505488,-0.046829
0.365854,0.490854,-0.054634
0.402439,0.476220,-0.055610
0.421463,0.478049,-0.048780
0.452195,0.476220,-0.044878
0.500488,0.346715,-0.047805
0.544390,0.401220,-0.056585
0.580976,0.344512,-0.066341
0.580976,0.344512,-0.066341
0.638049,0.238415,-0.075122
0.661463,0.205488,-0.072195
0.677561,0.154268,-0.079024
0.528613,0.126829,-0.081951
0.696585,0.106707,-0.079024
0.695122,0.060976,-0.088780
0.677561,-0.006707,-0.106341
0.662927,-0.046951,-0.116098
0.655610,-0.096341,-0.123902
0.655610,-0.096341,0.086423
0.542927,-0.376219,-0.136585
0.525366,-0.429268,-0.131707
0.548780,-0.427439,-0.123902
0.395122,-0.478659,-0.152195
0.358537,-0.480488,-0.156098
0.346829,-0.478659,-0.160000
0.335122,-0.200730,-0.162927
0.330732,-0.493293,-0.155122
0.342439,-0.478659,-0.160000
0.330732,-0.489634,-0.157073
0.259024,-0.539024,-0.150244
0.213659,-0.540854,-0.146341
0.181463,-0.535366,-0.147317
0.204526,-0.518902,-0.146341
0.112683,-0.498780,-0.150244
0.095122,-0.464024,-0.155122
0.062927,-0.420122,-0.160000
0.020488,-0.354268,-0.161951
-0.029268,-0.301220,-0.153171
-0.064390,-0.240854,0.073577
-0.061463,-0.045122,-0.150244
-0.005854,0.048171,-0.164878
0.014634,0.064634,-0.170732
0.040976,0.093902,-0.170732
0.099512,0.125000,-0.180488
0.140488,0.148780,-0.183415
0.180000,0.182482,-0.182439
0.234146,0.163415,-0.189268
0.256098,0.130488,-0.193171
0.251707,0.103049,-0.195122
0.251707,0.103049,-0.195122
0.314634,0.185366,-0.179512
0.327805,0.201829,-0.177561
0.337664,0.194512,-0.176585
0.406829,0.157927,-0.176585
0.449268,0.106707,-0.180488
0.488780,0.079268,-0.171707
0.523902,0.068293,-0.161951
0.537073,0.092073,-0.156098
0.554634,0.101220,0.073577
