0.196481,-0.400153,-0.156693
0.106416,-0.419025,-0.133412
0.024066,-0.431345,-0.089037
-0.086078,-0.424206,-0.023861
-0.230161,-0.189081,0.063842
-0.299212,-0.303433,0.139709
-0.356104,-0.217146,0.223352
-0.396007,-0.121326,0.274184
-0.405526,-0.040667,0.330855
-0.405526,-0.040667,0.330855
-0.405526,-0.040667,0.330855
-0.259812,-0.051889,0.326896
-0.425852,0.168774,0.334040
-0.440860,0.174221,0.311863
-0.458185,0.166196,0.276066
-0.476961,0.118042,0.224969
-0.476114,0.027604,0.182656
-0.445145,-0.088453,0.102895
-0.387046,-0.187264,0.125092
-0.304011,-0.294828,0.110752
-0.136930,-0.416613,0.100701
-0.027524,-0.458017,0.098331
0.035370,-0.471461,0.083919
0.046150,-0.473304,0.071856
0.000437,-0.250455,0.039083
-0.007092,-0.457991,0.023798
-0.039707,-0.443763,0.010538
-0.064249,-0.437929,0.004703
-0.089310,-0.431064,0.011724
-0.141641,-0.404435,0.023450
-0.265417,-0.321082,0.013675
-0.248573,-0.161914,-0.019722
-0.400487,-0.150215,-0.015595
-0.463288,0.264378,-0.024590
-0.435380,0.331920,-0.023406
-0.419105,0.363344,-0.010513
-0.421440,0.362348,-0.014715
-0.411849,0.381634,-0.002864
-0.407680,0.382851,-0.015483
-0.427256,0.344048,-0.027075
-0.443891,0.301260,-0.040822
-0.448822,0.286628,-0.050059
-0.448822,0.286628,-0.050059
-0.431412,-0.057031,-0.109653
-0.368155,-0.081275,-0.109946
-0.296447,-0.279245,-0.109450
-0.228628,-0.346687,-0.106941
-0.170613,-0.386739,-0.104652
-0.101562,-0.417332,-0.110353
-0.022500,-0.442214,-0.122874
0.121102,-0.460791,-0.130925
0.181607,-0.409688,-0.131445
0.414267,-0.351641,-0.132723
0.493743,-0.259036,-0.127041
0.499526,-0.257246,-0.113306
0.463353,-0.320509,-0.106830
0.337234,-0.432885,-0.086169
0.046707,-0.487762,-0.023818
-0.157642,-0.429028,-0.013154
-0.254895,-0.368545,0.001381
-0.313650,-0.314252,-0.011865
-0.356629,-0.248947,-0.063272
-0.390874,-0.166674,-0.109880
-0.441314,0.038449,-0.150768
-0.431705,0.148619,-0.160557
-0.385608,0.298238,-0.168895
-0.327730,0.367718,-0.188966
-0.255382,0.401976,-0.215237
-0.165961,0.407501,-0.263977
-0.078123,0.392461,-0.294076
0.002622,0.370380,-0.324917
0.010649,0.342251,-0.342851
0.070802,0.313821,-0.357983
0.070802,0.313821,-0.357983
-0.138072,0.190112,-0.395838
-0.256166,-0.118747,-0.347167
-0.212282,-0.193341,-0.338485
-0.198770,-0.234351,-0.190780
-0.187059,-0.261587,-0.321883
-0.146509,-0.309266,-0.314669
-0.036869,-0.369689,-0.317769
0.107156,-0.370193,-0.342238
0.198687,-0.317002,-0.374762
0.198687,-0.317002,-0.374762
0.248768,-0.088318,-0.418953
0.254849,-0.200020,-0.416014
0.228164,-0.274369,-0.399961
0.160434,-0.377962,-0.350049
-0.002101,-0.435166,-0.287559
-0.203398,-0.382540,-0.239899
-0.326676,-0.287260,-0.216683
-0.236652,-0.220812,-0.211896
-0.411630,-0.147468,-0.220025
-0.422319,-0.048447,-0.246178
